County,Year,Number,Rate (per 10k)
San Mateo,2014,28.0,43.04
San Mateo,2014,33.0,24.88
San Mateo,2014,33.0,23.11
San Mateo,2014,57.0,81.37
San Mateo,2014,107.0,140.62
San Mateo,2014,94.0,45.9
San Mateo,2014,141.0,64.42
San Mateo,2014,20.0,108.4
San Mateo,2014,32.0,162.19
San Mateo,2014,31.0,71.14
San Mateo,2014,43.0,94.33
San Mateo,2014,19.0,25.24
San Mateo,2014,48.0,58.33
San Mateo,2014,50.0,28.07
San Mateo,2014,70.0,37.57
Santa Barbara,2005,12.0,192.71
Santa Barbara,2005,30.0,35.89
Santa Barbara,2005,82.0,95.63
Santa Barbara,2005,59.0,31.23
Santa Barbara,2005,119.0,57.89
Santa Barbara,2005,21.0,52.67
Santa Barbara,2005,29.0,68.25
Santa Barbara,2005,59.0,44.68
Santa Barbara,2005,72.0,53.69
Santa Barbara,2006,19.0,346.0
Santa Barbara,2006,31.0,36.53
Santa Barbara,2006,73.0,84.11
Santa Barbara,2006,53.0,27.12
Santa Barbara,2006,109.0,51.88
Santa Barbara,2006,18.0,46.52
Santa Barbara,2006,22.0,53.29
Santa Barbara,2006,43.0,33.64
Santa Barbara,2006,64.0,50.96
Santa Barbara,2007,19.0,397.09
Santa Barbara,2007,32.0,37.11
Santa Barbara,2007,74.0,83.97
Santa Barbara,2007,58.0,28.55
Santa Barbara,2007,108.0,51.68
Santa Barbara,2007,22.0,57.65
Santa Barbara,2007,26.0,64.28
Santa Barbara,2007,50.0,38.85
Santa Barbara,2007,34.0,25.99
Santa Barbara,2008,14.0,290.88
Santa Barbara,2008,58.0,66.07
Santa Barbara,2008,64.0,71.06
Santa Barbara,2008,63.0,29.98
Santa Barbara,2008,90.0,42.45
Santa Barbara,2008,23.0,60.85
Santa Barbara,2008,24.0,60.27
Santa Barbara,2008,40.0,31.7
Santa Barbara,2008,45.0,34.72
Santa Barbara,2009,16.0,1059.6
Santa Barbara,2009,17.0,389.26
Santa Barbara,2009,74.0,82.79
Santa Barbara,2009,81.0,88.0
Santa Barbara,2009,84.0,41.22
Santa Barbara,2009,160.0,75.63
Santa Barbara,2009,22.0,60.24
Santa Barbara,2009,39.0,103.26
Santa Barbara,2009,57.0,53.59
Santa Barbara,2009,54.0,48.93
Santa Barbara,2010,57.0,63.61
Santa Barbara,2010,86.0,93.43
Santa Barbara,2010,101.0,48.14
Santa Barbara,2010,135.0,61.99
Santa Barbara,2010,24.0,68.2
Santa Barbara,2010,44.0,119.86
Santa Barbara,2010,50.0,46.37
Santa Barbara,2010,53.0,47.72
Santa Barbara,2011,38.0,42.39
Santa Barbara,2011,100.0,106.13
Santa Barbara,2011,92.0,43.37
Santa Barbara,2011,129.0,58.41
Santa Barbara,2011,20.0,57.79
Santa Barbara,2011,34.0,93.74
Santa Barbara,2011,49.0,48.38
Santa Barbara,2011,51.0,47.17
Santa Barbara,2012,62.0,69.07
Santa Barbara,2012,117.0,123.03
Santa Barbara,2012,119.0,55.16
Santa Barbara,2012,180.0,80.12
Santa Barbara,2012,18.0,53.64
Santa Barbara,2012,40.0,111.42
Santa Barbara,2012,46.0,45.91
Santa Barbara,2012,58.0,56.78
Santa Barbara,2013,16.0,334.83
Santa Barbara,2013,49.0,54.61
Santa Barbara,2013,106.0,110.51
Santa Barbara,2013,128.0,58.59
Santa Barbara,2013,163.0,71.33
Santa Barbara,2013,26.0,78.67
Santa Barbara,2013,29.0,80.24
Santa Barbara,2013,52.0,52.86
Santa Barbara,2013,62.0,61.63
Santa Barbara,2014,46.0,51.08
Santa Barbara,2014,101.0,103.25
Santa Barbara,2014,127.0,57.51
Santa Barbara,2014,199.0,86.92
Santa Barbara,2014,19.0,57.75
Santa Barbara,2014,28.0,76.99
Santa Barbara,2014,54.0,55.14
Santa Barbara,2014,43.0,43.55
