STATION,NAME,DATE,CDSD,DSND,DSNW,EMNT,EMSD,EMSN,EMXP,EMXT,HDSD,PRCP,SNOW,TAVG,TMAX,TMIN
USW00094299,ALTURAS MUNICIPAL AIRPORT,2006,243,,,-4,,,0.72,101,6626,8.96,,47.1,63.0,31.2
USR0000CLAR,LAURAL MOUNTAIN CALIFORNIA,2006,2118,,,27,,,,105,3016,,,62.2,71.6,52.7
USS0020K27S,Tahoe City Cross,2006,51,168,,7,47,,3.20,83,7093,40.38,,45.4,56.1,34.7
USR0000CPIL,PILOT HILL CALIFORNIA,2006,1233,,,25,,,,112,3040,,,59.5,72.9,46.0
USC00043939,HETCH HETCHY,2006,724,,20,11,,9.0,2.64,100,4238,41.46,78.5,54.2,67.3,41.1
USR0000CLAG,MOUNT LAGUNA CALIFORNIA,2006,392,,,10,,,,97,4748,,,53.0,67.3,38.6
USS0020K03S,Independence Creek,2006,34,162,,-2,50,,2.60,89,7690,31.27,,43.3,57.9,28.7
USR0000CMCG,MCGUIRES CALIFORNIA,2006,240,,,27,,,,106,3384,,,55.5,67.7,43.3
USC00042964,FALL RIVER MILLS,2006,,0,1,,0,4.0,,,,,4.0,,,
USR0000CTRM,TRIMMER CALIFORNIA,2006,1943,,,27,,,,112,2686,,,62.5,75.5,49.6
USR0000CLAY,LAYTONVILLE CALIFORNIA,2006,,,,,,,,,3643,,,,,
USC00048025,SAWYERS BAR RANGER STATION,2006,965,,,19,,,2.19,111,4242,45.64,,55.8,70.9,40.7
USR0000CTRA,LAS TRAMPAS CALIFORNIA,2006,1030,,,31,,,,114,3317,,,58.4,67.4,49.3
USC00047298,REDDING CDF,2006,,0,0,,0,0.0,1.72,,,32.67,0.0,,,
USS0019L38S,Leavitt Lake,2006,,,,,,,3.20,,,55.87,,,,
USC00041990,COPCO NUMBER 1 DAM,2006,,5,6,,3,2.5,1.23,,,22.09,12.2,,,
USR0000CALP,ALPINE CALIFORNIA,2006,1717,,,31,,,,113,1703,,,64.7,79.9,49.5
USS0019L40S,Monitor Pass,2006,23,158,,0,73,,2.40,81,,21.76,,43.1,53.1,33.0
USW00053139,STOVEPIPE WELLS 1 SW,2006,5433,,,31,,,0.22,124,,1.20,,76.7,88.8,64.5
USR0000CMSA,MARIPOSA CALIFORNIA,2006,1397,,,23,,,,107,3073,,,59.6,72.4,46.8
USR0000COWE,OWENS CAMP LOC CALIFORNIA,2006,464,,,12,,,,100,,,,51.5,67.1,36.0
USC00046657,PALOMAR MOUNTAIN OBSVTRY,2006,,,,,,,4.97,,,21.88,,,,
USC00048713,SUTTER HILL CDF,2006,1494,0,0,22,0,0.0,2.20,110,2696,32.25,0.0,60.9,72.0,49.8
USR0000CFEN,FENCE MEADOW CALIFORNIA,2006,1009,,,17,,,,98,4240,,,55.6,63.4,47.8
USR0000COWV,OWENS VALLEY CALIFORNIA,2006,1525,,,14,,,,108,3678,,,58.7,73.3,44.1
USC00047749,SAN DIMAS FIRE FC 95,2006,,0,0,,0,0.0,2.42,,,12.09,0.0,,,
USC00043261,FRIANT GOVERNMENT CAMP,2006,1668,0,0,26,0,0.0,1.78,114,2187,18.47,0.0,63.3,79.0,47.5
USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM,2006,1311,0,0,27,0,0.0,1.57,113,,18.56,0.0,61.3,74.7,47.9
USC00043384,GEORGETOWN R S,2006,,,0,,,0.0,,,,,0.0,,,
USC00046896,PINE FLAT DAM,2006,,0,0,,0,0.0,2.79,,,23.98,0.0,,,
USC00044232,INDEPENDENCE,2006,,,,,,,1.50,,,4.52,,,,
USR0000CHIG,HIGH SIERRA CALIFORNIA,2006,99,,,0,,,,89,,,,46.2,60.0,32.3
USR0000CWEE,WEED AIRPORT CALIFORNIA,2006,767,,,15,,,,103,5179,,,53.0,65.0,40.9
USC00043038,FIDDLETOWN DEXTER RANCH,2006,,,,,,,2.54,,,43.30,,,,
USC00048606,STRAWBERRY VALLEY,2006,510,55,22,18,40,16.0,3.72,100,4961,95.98,124.5,52.4,64.7,40.1
USR0000CKNO,KNOXVILLE CREEK CALIFORNIA,2006,1347,,,22,,,,112,3453,,,58.8,72.0,45.6
USR0000CMS2,MOUNT SHASTA CALIFORNIA,2006,517,,,13,,,,102,5478,,,51.3,64.4,38.3
USC00048967,TOPANGA PTRL STATION FC6,2006,,0,0,,0,0.0,3.01,,,16.97,0.0,,,
USC00043392,GETTY CENTER,2006,,0,0,,0,0.0,2.18,107,1478,15.16,0.0,,73.5,
USC00044484,KELSEY 1 N,2006,,5,5,,3,3.5,,,,,9.2,,,
USC00047874,SAN PASQUAL ANIMAL PARK,2006,1383,,,27,,,1.81,114,,10.72,,65.2,80.9,49.5
USR0000CMRK,MARKLEEVILLE CALIFORNIA,2006,377,,,2,,,,101,5913,,,49.4,64.6,34.2
USR0000CWES,WESTWOOD CALIFORNIA,2006,358,,,9,,,,90,6673,,,46.7,55.4,38.1
USC00045107,LOS ALAMOS,2006,,0,0,,0,0.0,,,,,0.0,,,
USR0000CEAG,EAGLE PEAK CALIFORNIA,2006,1451,,,22,,,,106,4167,,,57.0,64.8,49.2
USC00047646,SAINT HELENA 4 WSW,2006,,,,,,,2.92,,,47.73,,,,
USC00047767,SAN FRANCISCO OCEANSIDE,2006,,,0,,,0.0,,81,,,0.0,,61.0,
USC00047888,SANTA ANA FIRE STATION,2006,1532,,,38,,,1.22,104,,8.34,,66.5,78.0,54.9
USC00046319,OAK GROVE R S,2006,,,,,,,2.58,,,8.74,,,,
USR0000CLOP,LOS PRIETOS CALIFORNIA,2006,1244,,,27,,,,116,1987,,,62.5,78.9,46.1
USC00047641,SAGEHEN CREEK,2006,,,,,,,,,8241,,,,,
USC00043161,FORT BRAGG 5 N,2006,,0,0,,0,0.0,2.24,,,49.38,0.0,,,
USC00049822,WRIGHTWOOD,2006,,12,11,,12,11.2,5.55,,5548,21.41,40.2,,,
USC00047880,SAN RAFAEL CIVIC CEN,2006,,0,0,,0,0.0,,,2729,,0.0,,,
USC00047643,SAINT HELENA,2006,850,0,0,29,0,0.0,2.70,108,2367,38.41,0.0,60.4,72.9,47.9
USR0000CFAW,FAWNSKIN CALIFORNIA,2006,62,,,-2,,,,88,6166,,,48.0,63.9,32.1
USC00042090,COVINA CITY YARD FC387B,2006,,0,0,,0,0.0,,,,,0.0,,,
USC00045360,MARKLEY COVE,2006,1266,0,0,26,0,0.0,2.25,115,2641,27.50,0.0,60.6,75.3,46.0
USC00043182,FORT JONES RNG STATION,2006,,0,0,,0,0.0,,,,,0.0,,,
USR0000CFAN,FANCHER CREEK CALIFORNIA,2006,,,,,,,,,2017,,,,,
USR0000CMOU,MOUNTAIN REST CALIFORNIA,2006,1333,,,21,,,,103,3802,,,57.8,66.5,49.1
USR0000CHER,HERNANDEZ CALIFORNIA,2006,1333,,,25,,,,103,3466,,,58.5,67.1,49.8
USC00045118,LOS BANOS,2006,,0,0,,0,0.0,1.75,111,,9.43,0.0,,75.9,
USC00045119,LOS BANOS ARBURUA RANCH,2006,,0,0,,0,0.0,1.42,,,9.15,0.0,,,
USR0000CVAY,VALYERMO CALIFORNIA,2006,1414,,,19,,,,105,3320,,,59.7,76.8,42.7
USR0000CVAN,VAN BREMMER CALIFORNIA,2006,504,,,7,,,,98,6416,,,48.6,59.6,37.7
USC00045598,MIDDLETOWN,2006,,0,0,,0,0.0,,,,,0.0,,,
USC00047414,RICHMOND,2006,,0,0,,0,0.0,,,,,0.0,,,
USC00045233,MADERA,2006,,0,0,,0,0.0,2.20,,,12.46,0.0,,,
USC00046685,PARADISE,2006,,,0,,,0.0,,,,,0.0,,,
USC00044025,HOLLISTER 2,2006,,0,0,,0,0.0,,,,,0.0,,,
USC00043191,FORT ROSS,2006,,0,0,,0,0.0,,,,,0.0,,,
USS0019L44S,Horse Meadow,2006,17,215,,0,110,,1.70,79,8372,26.87,,41.8,51.0,32.6
USC00048758,TAHOE CITY,2006,52,141,48,4,40,14.5,2.47,87,7557,31.94,208.4,43.9,56.4,31.4
USC00047668,SALINAS NUMBER 2,2006,79,0,0,29,0,0.0,1.38,92,2462,17.65,0.0,57.8,68.4,47.2
USR0000CMOR,MORMON ROCK CALIFORNIA,2006,1493,,,21,,,,110,2886,,,61.2,76.6,45.8
USC00049847,YORBA LINDA,2006,1518,,,35,,,1.32,107,,4.49,,65.8,77.3,54.4
USR0000CBZE,BRAZIE RANCH CALIFORNIA,2006,,,,,,,,,5159,,,,,
USC00048752,TAFT,2006,2117,0,0,32,0,0.0,0.87,110,1770,3.83,0.0,65.5,77.9,53.1
USR0000CMOD,MODOC NWR CALIFORNIA,2006,,,,-1,,,,,,,,,,33.4
USC00045120,LOS BANOS DET RESV,2006,1677,0,0,25,0,0.0,1.41,112,2216,9.02,0.0,62.5,74.8,50.1
USC00046572,OXNARD WEATHER FORECAST OFFICE,2006,475,,,35,,,2.08,95,1747,12.58,,61.5,71.0,52.0
USR0000CMOJ,MOJAVE RIVER SINK CALIFORNIA,2006,4003,,,17,,,,122,1794,,,70.6,88.1,53.1
USC00046336,OAKLAND MUSEUM,2006,208,0,0,34,0,0.0,1.57,94,2245,23.85,0.0,59.1,67.1,51.1
USC00046699,PARKER RESERVOIR,2006,,0,0,,0,0.0,1.67,118,,3.98,0.0,,87.6,
USC00045123,LOS GATOS,2006,629,0,0,27,0,0.0,1.62,107,2499,21.04,0.0,59.2,71.0,47.4
USC00047681,SALSIPUEDES GAGING STATION,2006,,0,0,,0,0.0,,,,,0.0,,,
USS0019L43S,Forestdale Creek,2006,21,230,,0,144,,4.90,82,7884,53.40,,43.2,53.5,32.9
USS0020L06S,Echo Peak,2006,49,202,,7,143,,3.60,79,7589,65.28,,44.2,51.9,36.6
USR0000CMNC,MONTECITO CALIFORNIA,2006,1596,,,33,,,,108,1739,,,64.7,73.6,55.8
USR0000CWAL,WALKER PASS CALIFORNIA,2006,1397,,,18,,,,103,3909,,,58.0,70.5,45.4
USR0000CWAK,WALKER CALIFORNIA,2006,958,,,9,,,,101,4781,,,53.8,65.9,41.6
USC00045378,MARTINEZ WATER PLANT,2006,698,0,0,24,0,0.0,1.10,111,2451,19.35,0.0,59.4,72.6,46.2
USR0000CWAR,WARM SPRINGS CALIFORNIA,2006,1583,,,26,,,,107,3224,,,60.2,69.5,51.0
USS0019L42S,Summit Meadow,2006,2,188,,-1,139,,2.80,76,8895,21.06,,40.2,48.9,31.5
USW00053119,HANFORD MUNICIPAL AIRPORT,2006,1767,,,24,,,1.82,111,2577,11.26,,62.2,76.2,48.2
USR0000CQUA,QUARTZ HILL CALIFORNIA,2006,983,,,15,,,,105,5335,,,53.1,64.1,42.1
USR0000CMLR,MALLORY RIDGE CALIFORNIA,2006,,,,,,,,,3251,,,,,
USC00040931,BOCA,2006,,102,38,,16,15.5,2.22,,7385,21.24,124.7,,,
USR0000CLKL,LOWER KLAMATH CALIFORNIA,2006,211,,,6,,,,97,6744,,,47.0,60.4,33.7
USW00053120,RAMONA AIRPORT,2006,1056,,,22,,,0.97,111,2500,11.21,,60.8,76.7,44.8
USW00053121,OCEANSIDE MUNICIPAL AIRPORT,2006,553,,,29,,,0.81,94,2047,8.16,,60.7,71.2,50.2
USC00044176,HUNTINGTON LAKE,2006,,,,,,,3.96,,,60.57,,,,
USC00044297,IRON MOUNTAIN,2006,4589,0,0,34,0,0.0,0.06,120,875,0.43,0.0,75.1,88.8,61.2
USC00049866,YREKA,2006,,0,1,12,0,2.0,1.32,106,5123,20.52,3.1,52.8,67.9,37.8
USC00045026,LODGEPOLE,2006,40,165,45,-2,96,21.0,4.96,87,,50.79,275.7,42.0,55.0,29.0
USC00046599,PACIFICA 4 SSE,2006,,,0,,,0.0,,,,,0.0,,,
USC00046597,PACIFIC HOUSE,2006,,77,21,,20,9.6,3.34,,,67.04,89.9,,,
USC00046598,PACIFICA 2 S,2006,,,0,,,0.0,,,,,0.0,,,
USC00049621,WHISKEYTOWN RESERVOIR,2006,,0,0,,0,0.0,4.37,112,,66.72,0.0,,72.7,
USC00049742,WINTERS,2006,1797,0,0,28,0,0.0,1.78,111,2113,24.44,0.0,63.6,77.1,50.1
USR0000CQUI,QUINCY RD CALIFORNIA,2006,701,,,12,,,,111,4777,,,53.6,70.5,36.6
USR0000CHAS,HASTINGS CALIFORNIA,2006,820,,,28,,,,108,2963,,,58.5,71.1,45.9
USS0019L41S,Burnside Lake,2006,0,208,,-16,121,,3.10,79,9621,42.89,,38.1,51.7,24.5
USR0000CHAY,HAYFORK CALIFORNIA,2006,671,,,16,,,,110,4645,,,53.8,70.3,37.3
USR0000COPA,OPAL MOUNTAIN CALIFORNIA,2006,2453,,,30,,,,108,2358,,,64.9,76.9,53.0
USC00047581,ROUND MOUNTAIN,2006,,0,6,,0,3.0,4.92,,,81.91,11.0,,,
USC00045280,MAMMOTH LAKES RANGER STATION,2006,,,45,,,42.0,,,,,259.6,,,
USR0000CHAW,HAWKEYE CALIFORNIA,2006,1084,,,28,,,,104,3336,,,58.6,66.6,50.6
USC00041912,COLFAX,2006,1113,,6,24,,4.0,1.79,105,3863,39.43,18.2,56.4,67.2,45.6
USR0000CLIN,LINCOLN CALIFORNIA,2006,1716,,,22,,,,115,2400,,,62.5,77.1,47.9
USR0000CRUT,RUTH CALIFORNIA,2006,463,,,16,,,,108,,,,53.1,69.2,36.9
USC00041916,COLGATE POWERHOUSE,2006,,0,0,,0,0.0,2.27,,,46.74,0.0,,,
USR0000CJER,JERSEYDALE CALIFORNIA,2006,1366,,,20,,,,107,3787,,,58.0,69.8,46.3
USC00040943,BODIE CALIFORNIA STATE HISTORIC PARK,2006,,138,,-21,45,,1.30,,,7.07,,,,18.8
USR0000CPRD,PANOCHE ROAD CALIFORNIA,2006,2004,,,32,,,,105,2606,,,62.7,70.4,55.0
USC00045032,LODI,2006,,0,0,,0,0.0,1.75,110,2258,16.78,0.0,,75.0,
