STATION,NAME,DATE,CDSD,DSND,DSNW,EMNT,EMSD,EMSN,EMXP,EMXT,HDSD,PRCP,SNOW,TAVG,TMAX,TMIN
USR0000CDUN,DUNCAN CALIFORNIA,2015,,,,,,,,,4963,,,,,
USC00041967,CONCORD WASTEWATER PLANT,2015,1310,,,29,,,1.10,104,1480,8.79,,63.8,75.9,51.7
USR0000CSRS,SANTA ROSA CALIFORNIA,2015,670,,,32,,,,102,1873,,,61.1,72.2,50.1
US1CAST0004,HOLLISTER 5.4 NNE,2015,,,,,,,1.02,,,7.83,,,,
US1CAST0005,HOLLISTER 2.1 ESE,2015,,,,,,,1.02,,,8.89,,,,
USR0000COKG,OAK GROVE CALIFORNIA,2015,1317,,,20,,,,104,2003,,,62.6,77.3,47.9
US1CAST0006,HOLLISTER 0.3 WSW,2015,,,,,,,1.10,,,9.12,,,,
USR0000CDVA,DEL VALLE CALIFORNIA,2015,2000,,,29,,,,108,1046,,,67.1,80.2,54.0
US1CAST0002,SAN JUAN BAUTISTA 0.5 S,2015,,,,,,,2.00,,,11.31,,,,
US1CAKN0001,INYOKERN 9.4 WSW,2015,,1,0,,1,0.9,0.81,,,4.72,1.4,,,
USC00046175,NEWPORT BEACH HARBOR,2015,1040,,,42,,,1.03,92,748,5.03,,65.3,70.7,59.9
USC00048353,SONORA,2015,997,,,22,,,1.82,103,2861,17.39,,59.0,74.4,43.5
USS0019L05S,Blue Lakes,2015,0,165,,1,61,,2.60,78,7623,33.74,,42.7,53.0,32.4
USR0000CMET,METCALF GAP CALIFORNIA,2015,2146,,,26,,,,104,2057,,,64.2,73.8,54.6
USR0000CBPI,BIG PINE FLAT CALIFORNIA,2015,250,,,8,,,,93,4810,,,51.2,65.1,37.4
US1CAHM0026,BRIDGEVILLE 5.2 ENE,2015,,,,,,,6.59,,,59.91,,,,
USC00046194,NICOLAUS NUMBER 2,2015,,,,,,,1.22,,,8.85,,,,
US1CAHM0022,WILLOW CREEK 4.5 NNE,2015,,,,,,,2.34,,,40.20,,,,
USC00043914,HENSHAW DAM,2015,939,,,17,,,1.58,105,2741,17.48,,59.2,76.5,41.9
USC00041738,CHIRIACO SUMMIT,2015,,,,,,,0.50,111,,2.88,,,85.0,
USS0020K13S,Truckee NUMBER 2,2015,124,133,,8,32,,2.20,88,5682,27.47,,48.7,60.0,37.3
USR0000CSQU,SQUAW LAKE CALIFORNIA,2015,5102,,,30,,,,117,403,,,77.4,89.1,65.8
USR0000CMEN,MENDOCINO PASS CALIFORNIA,2015,558,,,18,,,,92,,,,53.4,61.8,45.1
USR0000CSQS,SQUAW SPRINGS CALIFORNIA,2015,2359,,,28,,,,106,1723,,,66.0,75.9,56.0
USR0000CSRI,SANTA ROSA ISLAND CALIFORNIA,2015,516,,,41,,,,97,2009,,,60.6,67.0,54.2
USR0000CSRO,SANTA ROSA PLATEAU CALIFORNIA,2015,1505,,,30,,,,102,1282,,,65.2,75.5,54.9
US1CATY0003,DOUGLAS CITY 2.4 SW,2015,,,,,,,2.36,,,25.49,,,,
USC00049699,WILLOWS 6 W,2015,,,,,,,,,1481,,,,,
USC00048122,SHAFTER 6 E,2015,1917,,,25,,,0.48,105,1749,4.73,,64.5,79.4,49.6
US1CALS0002,SUSANVILLE 3.5 SSW,2015,,,,,,,1.75,,,18.03,,,,
US1CAKN0013,ONYX 2.8 ENE,2015,,,,,,,1.30,,,6.44,,,,
USC00048380,SO ENTRANCE YOSEMITE N.P.,2015,226,,,11,,,3.13,90,4961,25.69,,50.4,63.1,37.7
USC00049473,WATSONVILLE WATERWORKS,2015,476,,,31,,,1.97,101,1803,12.78,,61.0,72.0,50.0
USR0000CBOG,BOGARD RANGER STATION CALIFORNIA,2015,69,,,-16,,,,97,6388,,,46.1,64.1,28.2
US1CAHM0038,KNEELAND 0.4 NNW,2015,,,,,,,2.50,,,49.24,,,,
US1CAAL0022,FREMONT 1.9 SE,2015,,,,,,,1.90,,,9.67,,,,
US1CAHM0035,EUREKA 2.2 S,2015,,,,,,,2.14,,,37.18,,,,
USR0000CMEA,MEANS LAKE CALIFORNIA,2015,2676,,,17,,,,109,1677,,,66.9,81.3,52.5
US1CADN0008,CRESCENT CITY 7.8 NNE,2015,,,,,,,6.93,,,70.50,,,,
USC00048135,SHASTA DAM,2015,2331,,,32,,,6.65,110,1848,35.22,,65.8,77.0,54.6
USS0019L03S,Hagan s Meadow,2015,0,134,,-5,53,,2.90,81,7480,31.58,,43.3,57.0,29.7
USC00046197,NILAND,2015,,,,,,,0.45,,,1.50,,,,
USR0000CBOO,BOONVILLE CALIFORNIA,2015,679,,,28,,,,103,2175,,,60.0,73.1,46.9
US1CAAL0018,BERKELEY 4.0 E,2015,,,,,,,1.41,,,11.56,,,,
USC00049001,TRACY PUMPING PLANT,2015,1864,,,27,,,1.03,106,1493,7.25,,65.2,77.3,53.0
USR0000CBNL,BEN LOMOND CALIFORNIA,2015,886,,,32,,,,98,2559,,,59.7,67.9,51.5
US1CAHM0048,WILLOW CREEK 4.9 NNE,2015,,,,,,,2.46,,,40.19,,,,
USC00041758,CHULA VISTA,2015,1300,,,36,,,0.88,99,633,7.16,,66.3,74.3,58.4
USC00043937,HESPERIA 2 E,2015,1884,0,0,23,0,0.0,0.55,104,2011,4.37,0.0,63.9,77.3,50.6
US1CAHM0044,REDWAY 1.8 WSW,2015,,,,,,,4.90,,,40.57,,,,
US1CAHM0047,HYDESVILLE 11.4 NE,2015,,,,,,,3.84,,,50.43,,,,
USC00043939,HETCH HETCHY,2015,966,,,16,,,3.40,97,3348,29.97,,57.5,68.7,46.2
USR0000CMCG,MCGUIRES CALIFORNIA,2015,339,,,27,,,,101,2672,,,57.6,69.5,45.7
USR0000CSOM,SOMES BAR CALIFORNIA,2015,1426,,,24,,,,114,2517,,,61.3,75.5,47.1
USC00041990,COPCO NUMBER 1 DAM,2015,940,,,17,,,1.28,108,3766,18.67,,56.2,70.9,41.5
USS0019L40S,Monitor Pass,2015,0,145,,2,42,,2.00,79,6869,25.66,,44.9,54.6,35.0
USR0000CMSA,MARIPOSA CALIFORNIA,2015,1493,,,23,,,,103,2380,,,61.6,74.6,48.6
US1CASR0034,RANCHO CUCAMONGA 1.6 W,2015,,,,,,,0.98,,,9.89,,,,
USR0000COWE,OWENS CAMP LOC CALIFORNIA,2015,324,,,11,,,,94,4426,,,52.6,67.2,38.0
US1CAAM0009,VOLCANO 3.2 N,2015,,,,,,,4.02,,,32.44,,,,
USR0000CKON,KONOCTI CALIFORNIA,2015,1617,,,31,,,,103,2091,,,63.1,73.5,52.7
USR0000COWV,OWENS VALLEY CALIFORNIA,2015,1657,,,15,,,,105,2676,,,61.1,74.9,47.3
USC00043261,FRIANT GOVERNMENT CAMP,2015,2106,,,28,,,2.02,109,1721,10.36,,65.0,78.8,51.3
US1CASR0036,FAWNSKIN 0.3 NE,2015,,,,,,,1.09,,,12.31,,,,
USC00046773,PEARBLOSSOM,2015,2145,0,0,23,0,0.0,1.90,104,1939,6.53,0.0,64.8,77.7,52.0
US1CAMD0001,UKIAH 8.4 NW,2015,,,,,,,4.57,,,31.62,,,,
US1CASR0020,LANDERS 1.6 NE,2015,,,,,,,0.57,,,4.37,,,,
USC00043038,FIDDLETOWN DEXTER RANCH,2015,,0,0,,0,0.0,3.89,,,27.77,0.0,,,
USR0000CKNO,KNOXVILLE CREEK CALIFORNIA,2015,1221,,,25,,,,106,2420,,,61.2,74.0,48.3
USR0000CMS2,MOUNT SHASTA CALIFORNIA,2015,472,,,11,,,,99,4437,,,53.2,66.7,39.7
US1CAAM0003,VOLCANO 6.4 NE,2015,,,,,,,5.14,,,36.47,,,,
US1CASR0029,RIALTO 2.1 N,2015,,,,,,,1.17,,,10.69,,,,
USR0000CMRK,MARKLEEVILLE CALIFORNIA,2015,299,,,1,,,,93,5101,,,50.8,65.2,36.4
USR0000CEAG,EAGLE PEAK CALIFORNIA,2015,1306,,,25,,,,99,2936,,,59.8,67.1,52.5
USC00047646,SAINT HELENA 4 WSW,2015,,,,,,,3.64,,,21.49,,,,
USC00047888,SANTA ANA FIRE STATION,2015,2138,,,39,,,0.97,106,373,5.41,,69.3,79.5,59.1
USC00047880,SAN RAFAEL CIVIC CEN,2015,,,,,,,1.85,,,11.86,,,,
USC00047643,SAINT HELENA,2015,1137,,,25,,,2.80,105,1556,13.20,,63.1,77.1,49.2
US1CAHM0009,MCKINLEYVILLE 2.3 NE,2015,,,,,,,3.19,,,45.68,,,,
US1CAMD0021,ALBION 4.0 SE,2015,,,,,,,3.77,,,29.91,,,,
US1CAHM0004,MCKINLEYVILLE 2.7 SE,2015,,,,,,,2.69,,,40.98,,,,
US1CASR0043,YUCCA VALLEY 2.7 ENE,2015,,,,,,,0.58,,,4.11,,,,
USR0000CMOU,MOUNTAIN REST CALIFORNIA,2015,1401,,,22,,,,97,2636,,,60.5,69.5,51.5
USR0000CVAY,VALYERMO CALIFORNIA,2015,1414,,,17,,,,105,2643,,,60.8,75.8,45.8
US1CASR0046,JOSHUA TREE 0.0 ESE,2015,,,,,,,0.98,,,4.77,,,,
USR0000CVAN,VAN BREMMER CALIFORNIA,2015,505,,,8,,,,98,5050,,,51.8,63.0,40.7
USR0000CVAL,VALLEY CENTER CALIFORNIA,2015,1587,,,29,,,,102,1127,,,65.8,78.3,53.4
USC00045233,MADERA,2015,1972,,,26,,,,105,1902,,,64.3,77.2,51.3
USS0019L44S,Horse Meadow,2015,0,152,,2,64,,1.80,76,7324,27.89,,43.7,52.8,34.7
US1CAPC0024,APPLEGATE 0.5 SE,2015,,,,,,,4.42,,,25.43,,,,
USC00048758,TAHOE CITY,2015,56,55,19,5,17,12.0,2.32,88,6431,22.61,78.0,46.5,60.0,32.9
USC00047668,SALINAS NUMBER 2,2015,305,,,30,,,,98,1867,,,60.1,71.3,48.9
USC00048999,TRACY CARBONA,2015,,,,,,,0.64,,,6.67,,,,
US1CAPC0021,ROSEVILLE 2.4 SE,2015,,,,,,,2.33,,,11.33,,,,
USR0000CBZE,BRAZIE RANCH CALIFORNIA,2015,1260,,,20,,,,105,,,,57.6,69.2,46.1
USC00044394,JOHNSON VALLEY,2015,2034,0,0,22,0,0.0,0.91,103,2082,4.25,0.0,64.1,76.4,51.7
US1CASA0039,FAIR OAKS 1.9 N,2015,,,,,,,1.45,,,10.99,,,,
USC00046572,OXNARD WEATHER FORECAST OFFICE,2015,924,,,34,,,1.40,99,1107,5.65,,64.0,74.2,53.8
USC00046336,OAKLAND MUSEUM,2015,,,,,,,1.18,,,9.26,,,,
US1CASA0031,FOLSOM 0.5 W,2015,,,,,,,1.02,,,11.70,,,,
US1CASA0030,LA RIVIERA 1.0 NE,2015,,,,,,,1.23,,,9.01,,,,
USC00047681,SALSIPUEDES GAGING STATION,2015,,,,,,,0.50,,,4.94,,,,
USS0019L43S,Forestdale Creek,2015,7,169,,3,70,,2.40,80,6708,36.09,,45.4,55.6,35.1
USC00043083,FIVE POINTS 5 SSW,2015,,,,,,,0.55,,,3.57,,,,
USS0020L06S,Echo Peak,2015,28,158,,9,66,,4.60,79,6294,43.18,,46.7,54.7,38.6
US1CAPC0013,NEWCASTLE 1.6 SSE,2015,,,,,,,1.51,,,15.42,,,,
US1CAPC0011,COLFAX 3.1 SW,2015,,,,,,,3.00,,,25.28,,,,
USC00047672,SALINAS DAM,2015,,,,,,,1.36,,1750,8.43,,,,
USR0000CMNC,MONTECITO CALIFORNIA,2015,1721,,,40,,,,102,986,,,66.7,74.7,58.8
USC00048760,TAHOMA,2015,,61,23,,25,15.0,2.67,,7023,27.87,95.3,,,
US1CASA0029,FOLSOM 0.6 NE,2015,,,,,,,2.64,,,13.80,,,,
USS0019L42S,Summit Meadow,2015,0,172,,1,41,,1.70,75,7889,29.35,,42.0,50.4,33.5
US1CABT0026,GRIDLEY 3.3 SE,2015,,,,,,,1.65,,,9.96,,,,
USR0000CQUA,QUARTZ HILL CALIFORNIA,2015,1022,,,17,,,,100,4182,,,55.6,65.9,45.4
USR0000CMLR,MALLORY RIDGE CALIFORNIA,2015,,,,,,,,,2300,,,,,
USC00041907,COLEMAN FISHERIES STATION,2015,,,,,,,1.04,,,19.30,,,,
US1CASR0014,JOSHUA TREE 2.0 S,2015,,,,,,,0.63,,,5.13,,,,
USC00049866,YREKA,2015,977,7,3,13,3,2.6,2.05,108,4026,16.43,7.4,55.8,70.7,41.0
USC00046597,PACIFIC HOUSE,2015,597,18,2,18,8,6.8,4.98,98,4163,39.61,15.0,54.4,67.6,41.2
USC00049621,WHISKEYTOWN RESERVOIR,2015,2030,0,0,28,0,0.0,,113,,35.59,0.0,64.3,76.9,51.7
USR0000CQUI,QUINCY RD CALIFORNIA,2015,659,,,12,,,,106,3801,,,55.7,73.6,37.7
USS0019L41S,Burnside Lake,2015,0,159,,-12,57,,1.90,77,8408,35.48,,40.4,54.0,26.7
USR0000COPA,OPAL MOUNTAIN CALIFORNIA,2015,2405,,,26,,,,105,1631,,,66.4,77.9,54.9
USC00045280,MAMMOTH LAKES RANGER STATION,2015,71,65,21,-9,13,9.0,1.50,85,6391,15.93,71.7,45.7,59.0,32.3
USR0000CBVR,BEAVER CAMP LOC CALIFORNIA,2015,1175,,,19,,,,100,2953,,,59.2,70.6,47.7
USC00041912,COLFAX,2015,1653,,,25,,,2.92,106,2382,25.72,,62.8,76.3,49.4
USC00041916,COLGATE POWERHOUSE,2015,,0,0,,0,0.0,2.90,,,21.45,0.0,,,
US1CASR0002,HESPERIA 2.1 E,2015,,,,,,,0.55,,,4.37,,,,
US1CASR0003,WRIGHTWOOD 1.2 WNW,2015,,,,,,,2.99,,,14.44,,,,
US1CASR0004,UPLAND 0.5 ESE,2015,,,,,,,0.88,,,9.42,,,,
US1CALA0036,PASADENA 2.0 SE,2015,,,,,,,2.20,,,8.15,,,,
USR0000CDIA,DIABLO GRANDE CALIFORNIA,2015,1600,,,32,,,,101,2017,,,63.2,72.6,53.8
US1CABT0002,OROVILLE 2.7 ENE,2015,,,,,,,2.05,,,16.80,,,,
US1CASA0002,SACRAMENTO 8.0 NE,2015,,,,,,,1.44,,,10.28,,,,
USR0000CBEA,BEAR PEAK CALIFORNIA,2015,,,,,,,,,5519,,,,,
US1CABT0009,CHICO 2.9 W,2015,,,,,,,2.50,,,11.92,,,,
US1CABT0007,CHICO 1.2 NNW,2015,,,,,,,2.35,,,12.17,,,,
USR0000CSFD,SANTA FE DAM CALIFORNIA,2015,2938,,,37,,,,109,339,,,71.6,85.1,58.1
USR0000CBDY,BRADLEY CALIFORNIA,2015,1465,,,21,,,,110,1874,,,62.7,80.1,45.3
USR0000CJUA,JUANITA LAKE CALIFORNIA,2015,582,,,9,,,,99,4948,,,52.3,64.3,40.4
USW00023202,TRAVIS FIELD AFB,2015,,,,26,,,,106,1546,,,62.9,75.2,50.7
USC00041244,BUTTONWILLOW,2015,,,,,,,,107,,,,,79.7,
USR0000CBEN,BENTON CALIFORNIA,2015,459,,,1,,,,99,4296,,,53.0,69.5,36.4
USC00044997,LIVERMORE,2015,1120,,,25,,,1.50,106,1902,8.61,,61.9,75.1,48.7
USR0000CWOF,WOFFORD HEIGHTS CALIFORNIA,2015,1616,,,21,,,,104,2370,,,61.9,74.6,49.2
USR0000CJUN,JUNIPER CREEK CALIFORNIA,2015,451,,,-6,,,,100,4889,,,51.6,65.6,37.5
USR0000CLYO,LYONS VALLEY CALIFORNIA,2015,1183,,,28,,,,97,2987,,,59.5,67.1,51.8
USR0000CJUL,JULIAN CALIFORNIA,2015,945,,,20,,,,96,2819,,,58.7,68.4,49.0
USR0000CLYT,LYTLE CREEK CALIFORNIA,2015,1436,,,23,,,,105,1693,,,63.7,76.8,50.5
USC00042574,DUNSMUIR TRTMNT PLANT,2015,,,,,,,5.61,,,42.32,,,,
US1CALA0046,LA CRESCENTA MONTROSE 1.6 WNW,2015,,,,,,,1.65,,,9.52,,,,
US1CALA0044,TORRANCE 0.7 E,2015,,,,,,,0.98,,,5.28,,,,
US1CALA0043,PASADENA 1.8 E,2015,,,,,,,1.41,,,8.88,,,,
US1CABT0018,GRIDLEY 0.4 NNE,2015,,,,,,,1.72,,,9.86,,,,
USR0000CSEC,SECRET TOWN CALIFORNIA,2015,1241,,,25,,,,102,2661,,,60.4,73.8,47.0
US1CALA0049,CULVER CITY 1.6 SSW,2015,,,,,,,1.61,,,7.76,,,,
USW00023213,SANTA ROSA SONOMA CO AIRPORT,2015,,,,,,,2.62,,2129,15.02,,,,
USC00041497,CANYON DAM,2015,366,,,10,,,2.21,98,4936,23.34,,51.5,65.5,37.5
USC00045853,MORGAN HILL,2015,,,,,,,,104,,,,,74.7,
USC00041018,BOWMAN DAM,2015,,74,17,10,30,13.5,3.65,,,44.94,93.8,,,42.3
USC00046946,PIT RIVER POWER HOUSE 5,2015,,0,0,,0,0.0,3.48,,,43.33,0.0,,,
USC00046940,PIRU 2 ESE,2015,,,,,,,1.25,,,6.83,,,,
USC00041253,CACHUMA LAKE,2015,933,,,19,,,0.63,109,1831,4.78,,62.2,81.9,42.4
US1CALA0014,CANYON COUNTRY 2.6 E,2015,,,,,,,1.13,,,6.89,,,,
US1CALA0011,REDONDO BEACH 2.6 S,2015,,,0,,,0.0,0.97,,,6.04,0.0,,,
USR0000CUHL,UHL HOT SPRINGS,2015,1207,,,21,,,,101,2749,,,59.6,72.0,47.2
US1CALA0010,WHITTIER 2.9 WNW,2015,,,,,,,1.10,,,6.65,,,,
USR0000CSDD,SADDLEBACK CALIFORNIA,2015,,,,12,,,,90,5267,,,50.4,57.7,43.1
USC00046719,PASADENA,2015,,,,,,,1.50,104,508,10.87,,,81.1,
USR0000CSDC,SODA CREEK CALIFORNIA,2015,780,,,14,,,,108,3216,,,57.5,74.9,40.0
USR0000CBBR,BIG BAR CALIFORNIA,2015,1438,,,21,,,,114,2707,,,60.7,75.7,45.7
USC00040176,AMBOY,2015,,0,0,25,0,0.0,0.35,118,,1.92,0.0,74.7,90.1,59.3
USC00044534,KETTLEMAN CITY,2015,2382,,,23,,,0.71,109,1773,4.38,,65.9,79.8,51.9
USC00045866,MORRO BAY FIRE DEPARTMENT,2015,771,,,34,,,1.82,96,1047,8.56,,63.7,73.0,54.3
USC00042598,EAGLE MOUNTAIN,2015,4207,,,29,,,0.73,111,715,4.33,,74.2,84.1,64.3
USR0000CHOR,HORSE THIEF SPRINGS CALIFORNIA,2015,1881,,,21,,,,101,2519,,,62.0,71.1,52.8
USR0000CDGR,DEVILS GARDEN CALIFORNIA,2015,465,,,0,,,,99,5164,,,51.0,63.4,38.6
USR0000CBCN,BELL CANYON CALIFORNIA,2015,1728,,,37,,,,104,768,,,67.3,77.2,57.3
US1CACC0001,MARTINEZ 0.8 SSE,2015,,,,,,,2.03,,,10.26,,,,
USR0000CHOO,HOOPA CALIFORNIA,2015,915,,,25,,,,107,2349,,,60.1,72.7,47.5
USC00045860,MORONGO VALLEY NORTH,2015,2131,0,0,27,0,0.0,1.05,103,1705,6.20,0.0,65.5,76.1,54.9
USR0000CHOL,HORSE LAKE CALIFORNIA,2015,305,,,-1,,,,98,5725,,,49.2,64.3,34.0
US1CALA0023,DIAMOND BAR 1.9 NNE,2015,,,,,,,1.08,,,7.63,,,,
USR0000CSCI,SANTA CRUZ ISLAND CALIFORNIA,2015,,,,,,,,,1152,,,,,
USR0000CSCN,SCORPION CALIFORNIA,2015,1241,,,20,,,,104,3362,,,58.7,72.0,45.3
US1CASA0012,SACRAMENTO 2.0 SE,2015,,,,,,,1.61,,,9.54,,,,
US1CACC0011,MARTINEZ 2.2 SW,2015,,,,,,,1.76,,,10.48,,,,
USR0000CBAR,BARNABY CALIFORNIA,2015,455,,,34,,,,100,,,,59.7,69.6,49.8
US1CACC0010,LAFAYETTE 1.9 WSW,2015,,,,,,,2.22,,,14.22,,,,
USR0000CFIV,FIVE MILE CALIFORNIA,2015,2487,,,29,,,,106,1737,,,66.1,75.6,56.7
USR0000CDES,DESCANSO CALIFORNIA,2015,985,,,18,,,,100,2468,,,60.3,73.6,46.9
USR0000CBAT,BATTERSON CALIFORNIA,2015,1758,,,21,,,,103,2252,,,62.6,74.4,50.7
USR0000CYOL,YOLLA BOLLA CALIFORNIA,2015,831,,,19,,,,101,3818,,,56.2,69.4,43.0
USC00041277,CALAVERAS BIG TREES,2015,463,,,15,,,4.59,91,,37.41,,53.1,63.3,42.8
USC00044303,IRVINE RANCH,2015,1955,,,31,,,1.70,105,555,8.96,,68.4,81.2,55.6
US1CACC0018,WALNUT CREEK 1.4 SSE,2015,,,,,,,1.59,,,10.12,,,,
USC00047813,SAN JACINTO R S,2015,2069,,,26,,,1.29,108,1162,7.33,,66.9,81.4,52.4
US1CASA0005,CARMICHAEL 0.9 NE,2015,,,,,,,1.30,,,8.85,,,,
US1CASA0007,FOLSOM 1.2 SSE,2015,,,,,,,1.33,,,12.07,,,,
USR0000CHNM,HUNTER MOUNTAIN CALIFORNIA,2015,554,,,9,,,,92,4746,,,52.4,63.4,41.5
US1CASD0099,EL CAJON 3.2ESE,2015,,,,,,,0.78,,,10.36,,,,
US1CASC0053,LOS GATOS 9.6 SSE,2015,,,,,,,5.29,,,23.13,,,,
USR0000CSBB,SANTA BARBARA ISLAND CALIFORNI,2015,612,,,52,,,,86,935,,,63.8,66.8,60.8
USW00023244,MOFFETT FEDERAL AIRFIELD,2015,,0,,,0,,1.38,,,8.68,,,,
USC00044555,KING CITY,2015,878,,,23,,,0.77,107,1676,5.57,,61.7,77.1,46.4
USR0000CFIS,FISH CREEK MOUNTAIN CALIFORNIA,2015,5424,,,37,,,,115,306,,,78.8,87.6,69.9
US1CASC0045,MORGAN HILL 1.4 SW,2015,,,,,,,3.42,,,13.17,,,,
USC00040192,ANAHEIM,2015,2353,,,34,,,1.41,104,386,10.40,,70.1,81.3,58.8
USR0000CBAL,BALD MOUNTAIN LOC CALIFORNIA,2015,1228,,,21,,,,99,3130,,,58.9,68.1,49.7
USR0000CFIG,FIGUEROA CALIFORNIA,2015,1562,,,31,,,,98,1775,,,63.8,72.3,55.3
USR0000CBAC,BACKBONE CALIFORNIA,2015,1019,,,19,,,,101,,,,56.5,66.8,46.3
USC00043463,GLENNVILLE,2015,,,,15,,,2.75,,3529,15.37,,,,40.2
USC00046730,PASO ROBLES,2015,1071,,,20,,,2.30,106,2121,8.30,,61.2,78.2,44.1
US1CALA0003,TORRANCE 2.8 SW,2015,,,,,,,1.08,,,6.75,,,,
US1CALA0001,GLENDALE 2.4 WSW,2015,,0,0,,0,0.0,1.34,,,6.19,0.0,,,
USR0000CWIL,WILEY RIDGE CALIFORNIA,2015,1578,,,37,,,,98,1261,,,65.5,73.5,57.4
USW00023254,CONCORD BUCHANAN FIELD,2015,1284,0,,28,0,,1.42,106,1579,7.96,,63.4,75.6,51.2
USR0000CHLD,HOPLAND CALIFORNIA,2015,1398,,,30,,,,104,2439,,,61.6,71.7,51.5
USW00023259,MONTEREY PENINSUL AIRPORT,2015,183,0,,32,0,,1.70,94,2164,10.62,,59.1,67.4,50.9
US1CALA0009,SHERMAN OAKS 1.7 ENE,2015,,,0,,,0.0,1.15,,,4.87,0.0,,,
USR0000CSAD,SADDLEBACK BUTTE CALIFORNIA,2015,2085,,,14,,,,110,2158,,,63.8,81.3,46.4
USW00023258,MODESTO CITY CO AIRPORT,2015,2043,0,0,27,0,0.0,0.97,106,1658,7.25,0.0,65.4,78.4,52.3
USR0000CSAC,SACRAMENTO NWR CALIFORNIA,2015,1673,,,28,,,,106,1618,,,64.4,77.9,50.9
USW00023257,MERCED MUNICIPAL AIRPORT,2015,1733,0,0,27,0,0.0,1.04,106,1819,6.81,0.0,63.6,77.4,49.7
USR0000CFHL,FORT HUNTER LIGGET CALIFORNIA,2015,1215,,,22,,,,107,2038,,,61.9,79.4,44.4
USR0000CSAW,SAWYERS BAR CALIFORNIA,2015,1069,,,21,,,,105,3441,,,57.8,71.1,44.4
US1CASC0057,MORGAN HILL 4.5 NW,2015,,,,,,,2.67,,,10.49,,,,
US1CASD0090,LA MESA 2.6E,2015,,,,,,,1.17,,,10.97,,,,
USC00046508,ORLEANS,2015,1010,,,23,,,2.51,107,2384,42.91,,60.1,72.6,47.7
USC00046506,ORLAND,2015,1933,,,25,,,2.02,110,1656,8.97,,65.1,78.8,51.5
USR0000CHLR,HOLLISTER CALIFORNIA,2015,699,,,27,,,,103,1899,,,60.8,73.8,47.9
USR0000CLTU,LITTLE TUJUNGA CALIFORNIA,2015,1683,,,31,,,,102,1131,,,66.1,77.7,54.6
US1CASD0097,CARLSBAD 8.3SE,2015,,,,,,,1.03,,,7.91,,,,
USR0000CSAU,SAUGUS CALIFORNIA,2015,1982,,,29,,,,106,,,,66.9,79.2,54.7
USR0000CWHC,WHITE CLOUD CALIFORNIA,2015,1111,,,21,,,,97,3091,,,58.8,67.2,50.4
USR0000CWHH,WHITTIER HILLS CALIFORNIA,2015,2061,,,37,,,,104,621,,,68.6,79.8,57.3
USW00023225,BLUE CANYON AIRPORT,2015,600,,,18,,,3.79,90,4002,31.59,,54.8,61.7,47.8
USR0000CLST,LAS TABLAS CALIFORNIA,2015,872,,,20,,,,106,2508,,,59.6,78.1,41.0
US1CASD0082,SPRING VALLEY 0.9 W,2015,,,,,,,1.10,,,8.89,,,,
USR0000CJOH,JOHNSONDALE CALIFORNIA,2015,362,,,1,,,,99,4295,,,53.1,71.3,34.8
US1CASD0086,CARLSBAD 1.3ENE,2015,,,0,,,0.0,1.60,,,8.56,0.0,,,
USC00043244,FREMONT,2015,612,,,30,,,1.39,97,1614,9.76,,61.3,71.7,50.9
USW00023230,OAKLAND METROPOLITAN INTERNATIONAL AIRPORT,2015,330,0,,30,0,,0.99,95,2054,8.59,,59.6,68.3,50.8
USW00023232,SACRAMENTO EXECUTIVE AIRPORT,2015,1577,0,0,27,0,0.0,1.35,107,1673,8.53,0.0,63.8,77.0,50.5
USW00023237,STOCKTON METROPOLITAN AIRPORT,2015,1638,0,,25,0,,1.04,108,1761,7.46,,63.8,77.8,49.8
USW00023234,SAN FRANCISCO INTERNATIONAL AIRPORT,2015,303,,,34,,,1.21,93,1604,8.45,,60.4,67.9,52.9
USW00023233,SALINAS MUNICIPAL AIRPORT,2015,356,,,32,,,1.22,97,1464,6.86,,60.9,71.0,50.9
US1CASC0040,LOS GATOS 5.4 SSW,2015,,,,,,,4.72,,,19.72,,,,
USC00048702,SUSANVILLE 2 SW,2015,568,6,4,8,3,2.8,1.85,100,4871,13.27,8.5,52.5,66.9,38.1
US1CASB0001,GOLETA 3.7 WNW,2015,,,,,,,1.30,,,5.94,,,,
US1CASD0072,RAMONA 3 ENE,2015,,,,,,,2.60,,,12.16,,,,
USC00041072,BRIDGEPORT,2015,28,25,10,-14,5,4.5,1.13,90,6808,11.13,24.5,44.9,64.5,25.2
USC00043491,GOLD RUN 2 SW,2015,,,,,,,4.86,,,33.56,,,,
US1CASD0076,OCEANSIDE 8.1ENE,2015,,,,,,,1.58,,,9.71,,,,
US1CAYB0001,CHALLENGE BROWNSVILLE 1.3 WSW,2015,,,,,,,3.06,,,28.89,,,,
US1CASD0074,RANCHO BERNARDO 1.9WSW,2015,,,,,,,1.03,,,9.09,,,,
USC00043256,FRESNO 5 NE,2015,2583,,,28,,,1.67,110,1354,9.67,,67.7,81.9,53.3
USC00046521,OROVILLE,2015,1713,0,0,28,0,0.0,1.67,108,1827,13.46,0.0,64.0,77.6,50.4
USC00047851,SAN LUIS OBISPO POLY,2015,732,,,26,,,1.68,101,1280,9.95,,62.8,74.9,50.7
USW00023285,LIVERMORE MUNICIPAL AIRPORT,2015,1421,,,26,,,1.48,108,1609,9.15,,63.3,76.3,50.3
US1CASD0056,CARLSBAD 8.7SE,2015,,,,,,,1.11,,,8.78,,,,
