STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,CDSD,DSND,DSNW,EMNT,EMSD,EMSN,EMXP,EMXT,HDSD,PRCP,SNOW,TAVG,TMAX,TMIN
USR0000CYUC,YUCCA VALLEY CALIFORNIA,34.1233,-116.4078,993.6,2013,1952,,,14,,,,109,2463,,,63.1,76.5,49.7
USC00043882,HEARST CASTLE,35.6841,-121.1683,465.1,2013,756,,,31,,,1.00,102,2417,6.17,,60.9,69.6,52.1
US1CASN0028,SANTA ROSA 3.1 NW,38.4789,-122.744,42.7,2013,,,,,,,1.15,,,8.79,,,,
USS0020K31S,Css Lab,39.33,-120.37,2089.4,2013,59,157,,-4,71,,1.70,86,6899,23.17,,45.9,57.0,34.8
USR0000CBEV,BEVERLY HILLS CALIFORNIA,34.125,-118.4122,384.0,2013,2047,,,33,,,,108,916,,,68.4,82.4,54.4
USR0000CWOL,WOLVERTON CALIFORNIA,36.445,-118.7033,1597.2,2013,1189,,,15,,,,101,3626,,,58.6,69.7,47.5
USR0000CBEU,BEAUMONT CALIFORNIA,33.9306,-116.95,793.7,2013,1715,,,26,,,,109,2022,,,64.1,76.4,51.8
USR0000CWOO,WOODACRE CALIFORNIA,37.9906,-122.6447,426.7,2013,520,,,29,,,,99,3004,,,58.5,69.2,47.8
USC00043896,HEMET,33.7381,-116.8939,552.0,2013,,,,,,,0.75,,,5.35,,,,
USR0000CSHA,SHAVER CALIFORNIA,37.135,-119.2561,1751.4,2013,137,,,0,,,,92,5916,,,48.6,64.3,33.0
USC00044500,KENTFIELD,37.9566,-122.5447,44.2,2013,458,,,25,,,1.38,97,,7.81,,59.4,71.7,47.1
USC00043417,GILROY,37.003,-121.5608,59.1,2013,,,,,,,0.62,,,2.56,,,,
US1CASN0023,WINDSOR 1.4 SE,38.5317,-122.78,42.7,2013,,,,,,,1.03,,,9.40,,,,
USC00040144,ALTADENA,34.1822,-118.1383,343.5,2013,,,,,,,1.20,,,7.22,,,,
US1CANV0014,LAKE OF THE PINES 1.0 WSW,39.0322,-121.0774,480.4,2013,,,,,,,0.94,,,10.12,,,,
USR0000CLHO,LOST HORSE CALIFORNIA,34.0178,-116.1878,1280.2,2013,1478,,,8,,,,104,3180,,,59.5,72.4,46.7
USS0020K04S,Independence Camp,39.45,-120.29,2134.5,2013,29,146,,-12,28,,0.90,88,7565,8.87,,43.8,56.2,31.4
USR0000CASC,ASH CREEK CALIFORNIA,41.2769,-121.9794,975.4,2013,,,,,,,,,5815,,,,,
USR0000CASH,ASH VALLEY CALIFORNIA,41.0519,-120.6861,1554.5,2013,178,,,-26,,,,99,6916,,,45.5,62.0,29.1
USC00047109,POTTER VALLEY POWERHOUSE,39.3619,-123.1286,310.3,2013,860,,,15,,,1.87,108,,17.50,,59.1,76.8,41.4
USR0000CRUS,RUSH CREEK CALIFORNIA,41.2944,-120.8639,1463.0,2013,590,,,3,,,,97,5785,,,50.2,59.9,40.5
USC00044074,HONEYDEW 1 SW,40.2375,-124.1322,113.7,2013,,,,,,,3.60,,,15.93,,,,
US1CASL0001,SANTA MARGARITA 8.9 ESE,35.3805,-120.4525,611.1,2013,,,0,,,0.0,0.47,,,2.53,0.0,,,
USC00049781,WOODLAND 1 WNW,38.6829,-121.794,20.4,2013,,,,,,,,,2180,,,,,
US1CALK0009,UPPER LAKE 3.6 W,39.1682,-122.9778,438.9,2013,,,,,,,1.35,,,9.84,,,,
USS0020K05S,Independence Lake,39.43,-120.31,2545.7,2013,77,225,,1,94,,1.40,85,7763,15.66,,43.5,51.3,35.7
USR0000CPOP,POPPY PARK CALIFORNIA,34.7325,-118.3833,841.2,2013,2207,,,14,,,,113,,,,64.0,77.2,50.8
USR0000CPOV,POVERTY CALIFORNIA,37.4431,-121.7706,629.7,2013,691,,,27,,,,95,,,,58.9,67.3,50.5
USR0000CPOT,POTRERO CALIFORNIA,32.6058,-116.6089,714.8,2013,992,,,25,,,,104,2589,,,60.4,75.8,45.0
US1CASN0080,GLEN ELLEN 1.5 N,38.3778,-122.5343,102.7,2013,,,,,,,1.10,,,8.05,,,,
USC00046263,NORTHRIDGE CAL STATE,34.2447,-118.525,275.5,2013,,,,,,,1.01,,,5.33,,,,
USC00047111,POWAY VALLEY,33.0175,-117.0292,197.5,2013,1206,,,29,,,1.13,102,1408,7.41,,64.4,77.3,51.5
USR0000CARR,ARROYO SECO MT. DIABLO CALIF,36.23,-121.4917,298.7,2013,1001,,,23,,,,108,2249,,,61.7,79.1,44.2
US1CASN0089,HEALDSBURG 12.6 NNW,38.7839,-122.9628,312.7,2013,,,,,,,1.27,,,9.04,,,,
US1CASZ0007,SCOTTS VALLEY 1.7 SW,37.0396,-122.0295,174.7,2013,,,,,,,1.09,,,7.95,,,,
US1CASZ0006,BOULDER CREEK 3.6 NE,37.1811,-122.0911,525.5,2013,,,,,,,0.78,,,6.94,,,,
USC00040738,BIG BAR 4 E,40.7405,-123.2077,381.9,2013,941,,,12,,,1.42,109,,12.54,,56.0,72.0,40.0
US1CAED0010,PLACERVILLE 0.8 NE,38.7387,-120.7846,612.6,2013,,,2,,,3.5,1.01,,,10.70,6.5,,,
US1CASN0070,GLEN ELLEN 1.9 WNW,38.3651,-122.5718,291.4,2013,,,,,,,1.49,,,10.00,,,,
US1CASN0071,ROHNERT PARK 0.9 SW,38.3392,-122.7113,29.3,2013,,,,,,,1.03,,,7.98,,,,
USR0000CRSP,ROSE PEAK CALIFORNIA,37.5019,-121.7355,932.7,2013,780,,,23,,,,98,3636,,,57.7,65.0,50.4
US1CASN0079,ROHNERT PARK 0.9 ESE,38.3451,-122.6812,38.1,2013,,,,,,,0.98,,,8.11,,,,
USC00049785,WOODLAND HILLS PIERCE COLLEGE,34.1819,-118.5744,240.8,2013,1752,,,27,,,1.07,107,1293,4.76,,66.3,82.0,50.6
USR0000CLGA,LOS GATOS CALIFORNIA,37.2028,-121.9428,609.6,2013,826,,,27,,,,98,2675,,,60.5,70.8,50.1
US1CANV0001,NEVADA CITY 3.4 NNW,39.3067,-121.0399,728.5,2013,,,,,,,0.96,,,15.13,,,,
USR0000CJAR,JARBO GAP CALIFORNIA,39.7358,-121.4889,759.0,2013,1448,,,20,,,,104,3118,,,60.9,70.8,51.1
US1CASM0022,WOODSIDE 3.4 S,37.3754,-122.2637,485.2,2013,,,0,,,0.0,1.20,,,8.70,0.0,,,
USC00041838,CLOVERDALE,38.8,-123.0175,100.6,2013,1027,,,19,,,1.70,107,2221,8.67,,62.0,78.1,45.8
USR0000CLEO,LEO CARRILLO CALIFORNIA,34.0456,-118.9358,15.2,2013,425,,,38,,,,92,1374,,,62.7,71.3,54.1
USC00040741,BIG BEAR LAKE,34.243,-116.917,2058.3,2013,142,27,11,-2,13,13.0,0.97,91,5881,10.80,54.3,48.6,63.6,33.6
USC00040983,BORREGO DESERT PARK,33.2559,-116.4036,246.9,2013,4214,,,27,,,2.00,120,886,5.52,,73.8,88.1,59.6
USC00042920,EXCHEQUER DAM,37.585,-120.2672,134.7,2013,,,,,,,0.73,,,5.93,,,,
USR0000CPNN,PINNACLES CALIFORNIA,36.4708,-121.1472,402.9,2013,1310,,,21,,,,114,2192,,,62.8,81.3,44.3
US1CASN0063,WINDSOR 0.6 NNE,38.5534,-122.7929,47.9,2013,,,,,,,0.96,,,9.94,,,,
USR0000CAPT,ALDER POINT CALIFORNIA,40.1867,-123.5903,281.3,2013,688,,,20,,,,103,3425,,,57.0,69.9,44.2
USW00093193,FRESNO YOSEMITE INTERNATIONAL,36.78,-119.7194,101.5,2013,2584,0,0,27,0,0.0,0.47,110,1794,3.02,0.0,66.8,80.1,53.6
US1CASZ0024,FELTON 4.5 NNE,37.1051,-122.0468,255.4,2013,,,,,,,1.14,,,7.59,,,,
USR0000CLDR,LADDER BUTTE CALIFORNIA,40.8072,-121.2967,1752.6,2013,492,,,4,,,,94,5910,,,50.0,59.9,40.0
USW00093197,SANTA MONICA MUNICIPAL AIRPORT,34.01583,-118.45139,53.0,2013,582,0,0,37,0,0.0,0.84,91,1313,3.33,0.0,63.2,70.9,55.5
US1CASZ0028,SOQUEL 0.8 NE,37.0022,-121.9363,126.2,2013,,,,,,,0.60,,,4.53,,,,
US1CASK0009,FORKS OF SALMON 1.0 NW,41.2688,-123.3336,507.2,2013,,,,,,,2.42,,,19.32,,,,
USC00049325,VICTORVILLE PUMP PLANT,34.5349,-117.3058,871.1,2013,2065,,,14,,,0.35,115,2568,2.04,,62.9,79.5,46.3
USS0019L17S,Lobdell Lake,38.44,-119.37,2814.2,2013,1,159,,-12,41,,0.70,79,8847,11.18,,40.2,51.8,28.6
USC00049582,WEST POINT,38.3775,-120.5452,845.8,2013,,,,,,,1.79,,,12.83,,,,
USW00093184,SANTA ANA JOHN WAYNE AIRPORT,33.68,-117.86639,16.5,2013,1120,0,0,35,0,0.0,0.61,98,1138,3.04,0.0,64.9,73.5,56.4
USC00046074,NAPA STATE HOSPITAL,38.2777,-122.2647,10.7,2013,622,,,24,,,1.02,99,2242,6.76,,60.1,74.3,45.9
USR0000CCRN,CORNING CALIFORNIA,39.9389,-122.1697,89.6,2013,1825,,,21,,,,114,2333,,,63.6,77.6,49.6
USS0020L10S,Fallen Leaf,38.93,-120.05,1900.7,2013,7,111,,-4,21,,1.00,85,,12.19,,44.4,57.6,31.2
USC00042706,EL CAJON,32.8005,-116.928,150.9,2013,1228,,,28,,,0.94,101,1313,6.84,,64.6,76.2,53.1
USR0000CCRA,CRANE FLAT LOOKOUT CALIFORNIA,37.7617,-119.8247,2025.1,2013,395,,,11,,,,85,5104,,,52.1,60.3,44.0
USS0020K25S,Ward Creek NUMBER 3,39.14,-120.22,2028.4,2013,19,150,,-4,64,,1.60,87,7262,22.26,,44.5,58.6,30.5
USR0000CROU,ROUND MOUNTAIN,41.4272,-121.4639,1602.6,2013,,,,,,,,,6040,,,,,
USC00042709,EL CAPITAN DAM,32.8856,-116.8149,182.9,2013,1002,,,22,,,1.42,108,,9.27,,63.3,81.6,45.0
USR0000CCRE,CRESTVIEW CALIFORNIA,37.745,-118.9833,2316.5,2013,39,,,-22,,,,93,7473,,,43.8,63.7,23.8
USR0000CROS,ROSE VALLEY CALIFORNIA,34.5431,-119.1842,1015.3,2013,485,,,11,,,,107,3900,,,55.1,76.0,34.2
USC00040521,BARSTOW,34.8927,-117.0219,676.7,2013,2722,1,0,17,1,0.5,0.46,113,2267,3.17,0.8,65.7,79.3,52.1
USC00042941,FAIRMONT,34.705,-118.4297,932.7,2013,,0,,,0,,0.49,,,3.33,,,,
US1CASF0008,SAN FRANCISCO 3.0 W,37.7776,-122.4741,62.5,2013,,,,,,,1.01,,,6.91,,,,
USR0000CANZ,ANZA CALIFORNIA,33.555,-116.673,1194.8,2013,892,,,16,,,,105,3431,,,57.7,71.7,43.7
USC00041614,CEDARVILLE,41.5301,-120.1791,1428.9,2013,,43,7,,6,6.0,0.98,,5937,9.48,20.1,,,
US1CASF0004,SAN FRANCISCO 1.1 SW,37.765,-122.4348,59.1,2013,,,,,,,0.84,,,6.02,,,,
USR0000CCRR,CARPENTER RIDGE CALIFORNIA,40.0686,-121.5825,1466.7,2013,776,,,13,,,,96,4584,,,54.9,63.9,45.9
USR0000CCRT,CRANSTON CALIFORNIA,33.7403,-116.8414,594.4,2013,2151,,,26,,,,113,1516,,,66.6,82.7,50.4
US1CANV0035,GRASS VALLEY 1.3 NNE,39.2382,-121.0463,848.0,2013,,,,,,,1.36,,,15.31,,,,
USC00049351,VINTON,39.8056,-120.1858,1508.8,2013,234,,,-19,,,0.76,100,,5.57,,48.8,64.8,32.7
USC00049111,TWITCHELL DAM,34.988,-120.3211,177.4,2013,517,,,19,,,0.89,106,1531,4.93,,61.2,76.4,45.9
USR0000CNFO,NORTH FORK CALIFORNIA,37.2331,-119.5047,829.1,2013,1776,,,18,,,,110,,,,62.2,78.0,46.4
USC00043800,HARRY ENGLEBRIGHT DM,39.2372,-121.2666,243.8,2013,,,,,,,0.97,,,9.72,,,,
USC00042713,EL CENTRO 2 SSW,32.7669,-115.5617,-9.1,2013,,,,,,,0.70,,,3.13,,,,
USC00048014,SAUGUS POWER PLANT 1,34.5894,-118.4547,636.7,2013,1610,,,21,,,0.71,114,2244,4.20,,63.4,79.4,47.5
USS0019L39S,Spratt Creek,38.67,-119.82,1863.9,2013,168,121,,-4,19,,1.90,94,6111,12.57,,47.6,61.4,33.9
US1CAMP0002,MARIPOSA 12.5 E,37.4613,-119.7417,899.8,2013,,,,,,,0.92,,,9.92,,,,
USC00049102,TWENTYNINE PALMS 12 E WONDER VALLEY,34.1206,-115.85,419.4,2013,3849,0,0,18,0,0.0,0.57,118,1591,3.42,0.0,70.8,85.0,56.6
USR0000CROD,RODEO VALLEY,39.6681,-123.3211,740.1,2013,583,,,16,,,,100,5194,,,53.7,66.4,41.1
USR0000CROC,ROCK CREEK,37.5514,-118.6672,2145.8,2013,245,,,-9,,,,96,6012,,,48.3,64.5,32.2
USR0000CLAP,LA PANZA CALIFORNIA,35.3811,-120.1875,496.8,2013,1076,,,8,,,,107,3091,,,59.0,78.0,40.1
USR0000CLAU,LAUFMAN CALIFORNIA,40.1417,-120.3533,1767.8,2013,702,,,-3,,,,106,5472,,,50.5,65.1,35.9
USC00048273,SKYLINE RIDGE,37.3133,-122.185,691.9,2013,594,,,24,,,1.10,96,3415,10.20,,57.9,67.8,48.0
USR0000CLAS,LASSEN LODGE CALIFORNIA,40.3442,-121.7136,1267.7,2013,1092,,,14,,,,103,3877,,,58.0,68.8,47.2
USS0019L13S,Virginia Lakes Ridge,38.07,-119.23,2878.8,2013,24,182,,-4,43,,0.80,82,8175,9.97,,42.0,51.5,32.6
USW00094299,ALTURAS MUNICIPAL AIRPORT,41.49139,-120.56444,1333.5,2013,,,,-27,,,0.55,,,6.30,,,,28.2
USR0000CLAR,LAURAL MOUNTAIN CALIFORNIA,35.4783,-117.6989,1338.1,2013,1939,,,18,,,,104,2648,,,62.5,71.8,53.2
USS0020K27S,Tahoe City Cross,39.17,-120.15,2071.7,2013,68,104,,4,32,,1.10,87,6589,11.38,,46.6,57.8,35.4
USR0000CLAH,LA HONDA CALIFORNIA,37.3053,-122.255,265.8,2013,162,,,28,,,,93,3277,,,56.9,69.5,44.4
USR0000CPIL,PILOT HILL CALIFORNIA,38.8325,-121.0086,365.8,2013,1180,,,20,,,,106,2886,,,60.4,74.5,46.4
USR0000CLAG,MOUNT LAGUNA CALIFORNIA,32.8797,-116.4203,1755.6,2013,286,,,7,,,,97,4517,,,52.2,65.1,39.4
USR0000CPIK,PIKE CO LOOKOUT CALIFORNIA,39.475,-121.2025,1132.0,2013,,,,,,,,,3477,,,,,
USS0020K03S,Independence Creek,39.49,-120.28,1967.8,2013,33,124,,-15,21,,0.60,90,7674,7.47,,43.4,58.4,28.3
USR0000CTRI,TRINITY CAMP CALIFORNIA,40.7864,-122.8045,1008.3,2013,833,,,12,,,,102,4601,,,54.9,66.3,43.6
USR0000CALT,LOS ALTOS CALIFORNIA,37.3581,-122.1472,196.6,2013,591,,,28,,,,102,2275,,,60.5,73.4,47.7
USC00042964,FALL RIVER MILLS,41.008,-121.435,1005.8,2013,,,,,,,1.75,,,10.54,,,,
USR0000CTRM,TRIMMER CALIFORNIA,36.9111,-119.305,469.4,2013,2162,,,22,,,,109,2412,,,64.4,78.4,50.3
USR0000CLAY,LAYTONVILLE CALIFORNIA,39.7022,-123.485,554.7,2013,700,,,15,,,,106,3594,,,57.1,73.0,41.1
USC00048025,SAWYERS BAR RANGER STATION,41.3011,-123.133,661.1,2013,,,,,,,1.79,,,15.62,,,,
USS0019L38S,Leavitt Lake,38.28,-119.61,2931.3,2013,5,217,,-4,131,,1.50,76,8677,19.37,,40.7,48.5,32.9
USR0000CALP,ALPINE CALIFORNIA,32.8336,-116.7392,622.1,2013,1564,,,29,,,,102,1958,,,63.6,74.6,52.6
USW00053139,STOVEPIPE WELLS 1 SW,36.602,-117.1449,25.6,2013,5691,,,28,,,0.48,126,1054,1.76,,77.3,89.3,65.2
USC00046657,PALOMAR MOUNTAIN OBSVTRY,33.378,-116.84,1691.6,2013,950,21,5,18,11,11.0,2.25,96,3615,15.01,27.0,57.3,66.5,48.1
USR0000CFEN,FENCE MEADOW CALIFORNIA,36.9614,-119.175,1538.6,2013,1201,,,18,,,,96,3685,,,58.4,67.5,49.2
USC00042294,DAVIS 2 WSW EXPERIMENTAL FARM,38.5349,-121.7761,18.3,2013,1305,,,23,,,0.67,109,2315,5.23,,62.1,77.3,46.9
USC00044232,INDEPENDENCE,36.798,-118.2036,1204.0,2013,2345,,,14,,,1.15,113,2692,4.47,,63.7,79.9,47.4
USR0000CHIG,HIGH SIERRA CALIFORNIA,37.3147,-119.0383,2256.4,2013,155,,,-1,,,,90,6206,,,48.1,62.0,34.1
USR0000CWEE,WEED AIRPORT CALIFORNIA,41.4789,-122.4539,893.1,2013,810,,,-1,,,,104,4853,,,52.7,66.3,39.2
USC00048606,STRAWBERRY VALLEY,39.563,-121.1077,1160.7,2013,400,,,9,,,1.77,97,,21.80,,53.4,67.3,39.5
USW00053150,YOSEMITE VILLAGE 12 W,37.7592,-119.8208,2017.8,2013,343,,,10,,,1.06,85,5481,13.94,,51.1,58.2,44.0
USW00053151,FALLBROOK 5 NE,33.4392,-117.1904,347.5,2013,1387,,,32,,,1.25,103,1298,6.36,,65.3,77.5,53.1
USW00053152,SANTA BARBARA 11 W,34.4141,-119.8796,5.5,2013,81,,,28,,,1.49,87,2511,5.76,,57.8,67.5,48.0
USC00043392,GETTY CENTER,34.0869,-118.4794,340.5,2013,,,,36,,,,,,,,,,54.5
USC00044484,KELSEY 1 N,38.8088,-120.8208,609.6,2013,,,,,,,1.73,,,12.97,,,,
USC00043157,FORT BIDWELL,41.8715,-120.1574,1444.4,2013,528,,,-13,,,0.80,99,6307,7.50,,47.8,60.0,35.6
USC00046663,PALOS VERDES ES FC43D,33.7997,-118.391,67.1,2013,,,,,,,0.88,,,4.15,,,,
USR0000CWES,WESTWOOD CALIFORNIA,40.3067,-120.9,1767.8,2013,450,,,5,,,,94,5923,,,49.6,59.9,39.3
USC00044259,INDIO FIRE STATION,33.7086,-116.2152,-6.4,2013,4894,,,33,,,1.19,121,668,2.42,,76.5,88.1,64.9
USC00047767,SAN FRANCISCO OCEANSIDE,37.728,-122.5052,2.4,2013,,,,,,,0.64,,,4.95,,,,
USR0000CHGL,HIGH GLADE LOOKOUT CALIFORNIA,39.2083,-122.8083,1475.2,2013,767,,,19,,,,95,4257,,,55.8,64.6,47.0
USR0000CLOP,LOS PRIETOS CALIFORNIA,34.5358,-119.7833,310.9,2013,,,,25,,,,,,,,,,46.2
USC00043161,FORT BRAGG 5 N,39.5091,-123.7566,37.5,2013,,,,,,,,,4870,,,,,
USR0000CFAW,FAWNSKIN CALIFORNIA,34.2661,-116.8989,2103.1,2013,90,,,-2,,,,92,5960,,,48.7,64.4,32.9
USC00042090,COVINA CITY YARD FC387B,34.0917,-117.88,185.0,2013,,,,,,,0.51,,,3.82,,,,
USC00045360,MARKLEY COVE,38.4916,-122.1241,146.3,2013,1172,,,23,,,0.61,109,2526,5.22,,61.0,77.0,45.0
USR0000CFAN,FANCHER CREEK CALIFORNIA,36.8839,-119.4658,280.4,2013,2679,,,33,,,,110,1798,,,67.5,78.5,56.6
USR0000CHER,HERNANDEZ CALIFORNIA,36.3825,-120.8558,1137.8,2013,1306,,,22,,,,101,3143,,,60.4,69.6,51.3
USC00045118,LOS BANOS,37.0563,-120.8666,36.6,2013,1736,,,25,,,0.74,108,2030,2.53,,64.0,77.5,50.5
USC00045119,LOS BANOS ARBURUA RANCH,36.8749,-120.9386,256.9,2013,,,,,,,0.85,,,2.55,,,,
US1CASJ0004,STOCKTON 5.8 NNE,38.0381,-121.2547,10.7,2013,,,,,,,1.20,,,6.52,,,,
USC00047779,SAN GABRIEL DAM FC425B E,34.2052,-117.8608,451.4,2013,,,,,,,1.05,,,9.80,,,,
US1CASJ0005,LODI 1.0 NNW,38.136,-121.3044,13.1,2013,,,,,,,1.13,,,6.48,,,,
US1CASJ0006,STOCKTON 3.3 SE,37.9417,-121.2585,7.0,2013,,,,,,,1.15,,,5.11,,,,
US1CASJ0007,TRACY 2.1 W,37.7353,-121.4699,15.8,2013,,,,,,,0.83,,,4.22,,,,
USC00045598,MIDDLETOWN,38.725,-122.5513,340.8,2013,,,,,,,1.40,,,9.58,,,,
USC00047776,SAN GABRIEL CANYON PH,34.1553,-117.9078,226.8,2013,2537,,,32,,,0.74,110,886,6.04,,69.7,84.1,55.3
USC00046685,PARADISE,39.7538,-121.6241,533.4,2013,1437,,,25,,,1.75,105,,15.56,,62.6,73.1,52.1
US1CASJ0001,LINDEN 5.8 ENE,38.0627,-121.0079,44.5,2013,,,,,,,0.96,,,6.75,,,,
USC00044025,HOLLISTER 2,36.8483,-121.4213,83.8,2013,,,,,,,,,2453,4.07,,,,
USC00047306,REDLANDS,34.037,-117.1948,429.8,2013,1739,,,28,,,1.06,106,1524,6.44,,65.4,78.7,52.1
US1CARV0005,HEMET 4.1 ENE,33.7527,-116.9196,517.6,2013,,,,,,,0.83,,,5.72,,,,
US1CARV0008,CORONA 12.8 SE,33.7307,-117.4276,427.9,2013,,,,,,,0.55,,,4.69,,,,
USR0000CPUL,PULGAS CALIFORNIA,37.475,-122.2981,196.3,2013,482,,,31,,,,101,,,,60.0,72.1,47.8
USC00047785,SAN GABRIEL FIRE DEP,34.1061,-118.1,137.2,2013,1418,,,30,,,,99,1134,,,65.9,77.0,54.8
USR0000CWAL,WALKER PASS CALIFORNIA,35.6647,-118.0569,1698.3,2013,1322,,,14,,,,104,3286,,,59.4,72.8,45.9
USR0000CWAK,WALKER CALIFORNIA,38.5653,-119.4592,1658.1,2013,989,,,3,,,,100,4729,,,53.7,66.1,41.3
USC00045378,MARTINEZ WATER PLANT,38.0131,-122.1142,12.2,2013,682,,,19,,,0.80,107,,5.77,,58.9,74.1,43.8
USR0000CWAR,WARM SPRINGS CALIFORNIA,34.5958,-118.5786,1502.7,2013,1649,,,19,,,,106,2807,,,61.8,71.9,51.7
USW00053119,HANFORD MUNICIPAL AIRPORT,36.31889,-119.62889,75.9,2013,2012,0,0,21,0,0.0,0.45,111,2371,1.99,0.0,63.7,79.4,48.0
USC00040931,BOCA,39.3886,-120.0936,1699.3,2013,96,88,9,-22,17,12.5,0.72,99,7476,6.41,33.1,43.2,63.5,22.9
USR0000CLKL,LOWER KLAMATH CALIFORNIA,41.9992,-121.7003,1249.1,2013,192,,,-22,,,,98,6635,,,45.7,61.3,30.1
USW00053120,RAMONA AIRPORT,33.0375,-116.91583,424.6,2013,872,0,,21,0,,1.12,101,2396,7.26,,60.6,76.7,44.5
USW00053121,OCEANSIDE MUNICIPAL AIRPORT,33.21944,-117.34944,8.5,2013,507,0,,25,0,,1.37,93,1845,5.44,,61.1,71.9,50.3
USC00044297,IRON MOUNTAIN,34.1472,-115.1219,281.0,2013,,,,,,,0.54,,,2.82,,,,
US1CARV0020,NORCO 2.3 SE,33.9059,-117.5178,332.5,2013,,,,,,,0.72,,,4.13,,,,
US1CARV0021,RIVERSIDE 2.6 E,33.9354,-117.3526,396.5,2013,,,,,,,1.17,,,5.55,,,,
USC00049742,WINTERS,38.5252,-121.9777,41.1,2013,1645,,,22,,,0.59,109,2177,5.25,,63.4,77.9,48.9
USR0000CHAS,HASTINGS CALIFORNIA,36.3886,-121.5517,574.5,2013,648,,,24,,,,100,2909,,,59.2,71.4,47.1
USR0000CHAY,HAYFORK CALIFORNIA,40.55,-123.165,708.1,2013,633,,,-5,,,,107,4615,,,53.0,71.3,34.6
USR0000CHAW,HAWKEYE CALIFORNIA,38.7817,-122.9169,609.6,2013,770,,,29,,,,100,2919,,,60.0,68.4,51.6
USR0000CLIN,LINCOLN CALIFORNIA,38.8825,-121.2683,61.0,2013,1583,,,18,,,,110,2398,,,62.3,77.7,46.9
USR0000CRUT,RUTH CALIFORNIA,40.2506,-123.3158,832.7,2013,500,,,-3,,,,107,4291,,,53.9,72.7,35.1
USC00047339,REDWOOD CITY,37.4767,-122.2386,9.4,2013,507,,,26,,,0.31,99,2355,2.64,,59.5,71.4,47.7
USR0000CPRD,PANOCHE ROAD CALIFORNIA,36.7269,-120.7658,619.4,2013,1796,,,27,,,,101,2412,,,63.5,70.5,56.4
USC00046006,MOUNT WILSON CBS,34.2308,-118.0711,1740.4,2013,1047,,,16,,,2.59,101,3258,15.09,,58.8,69.5,48.1
